Frame,Visibility,X,Y
4186,-1,1035,141
4187,-1,1031,145
4188,-1,1020,152
4189,-1,1017,161
4190,-1,1015,178
4191,-1,1007,196
4192,-1,994,202
4193,-1,982,213
4194,-1,971,233
4195,-1,936,247
4196,-1,919,252
4197,-1,915,268
4198,-1,915,268
4199,-1,915,268
4200,-1,915,268
4201,-1,915,268
4202,-1,915,268
4203,-1,915,268
4204,-1,915,268
4205,-1,915,268
4206,-1,915,268
4207,-1,915,268
4208,-1,915,268
4209,-1,915,268
4210,-1,915,268
4211,-1,915,268
4212,-1,920,263
4213,-1,909,289
4214,-1,899,255
4215,-1,918,226
4216,-1,897,228
4217,-1,905,235
4218,-1,897,231
4219,-1,893,225
4220,-1,893,222
4221,-1,887,218
4222,-1,885,225
4223,-1,885,225
4224,-1,878,220
4225,-1,875,213
4226,-1,872,210
4227,-1,865,208
4228,-1,866,203
4229,-1,873,209
4230,-1,883,214
4231,-1,902,223
4232,-1,913,218
4233,-1,900,240
4234,-1,891,258
4235,-1,904,265
4236,-1,915,268
4237,-1,915,268
4238,-1,915,268
4239,-1,915,268
4240,-1,915,268
4241,-1,915,268
4242,-1,915,268
4243,-1,915,268
4244,-1,915,268
4245,-1,915,268
4246,-1,915,268
4247,-1,915,268
4248,-1,915,268
4249,-1,915,268
4250,-1,915,268
4251,-1,915,268
4252,-1,915,268
4253,-1,915,268
4254,-1,915,268
4255,-1,915,268
4256,-1,915,268
4257,-1,915,268
4258,-1,915,268
4259,-1,915,268
4260,-1,915,268
4261,-1,915,268
4262,-1,915,268
4263,-1,915,268
4264,-1,915,268
4265,-1,915,268
4266,-1,915,268
4267,-1,915,268
4268,-1,915,268
4269,-1,915,268
4270,-1,915,268
4271,-1,915,268
4272,-1,915,268
4273,-1,915,268
4274,-1,915,268
4275,-1,915,268
4276,-1,915,268
4277,-1,915,268
4278,-1,915,268
4279,-1,915,268
4280,-1,915,268
4281,-1,915,268
4282,-1,915,268
4283,-1,915,268
4284,-1,915,268
4285,-1,915,268
4286,-1,915,268
4287,-1,915,268
4288,-1,915,268
4289,-1,915,268
4290,-1,915,268
4291,-1,915,268
4292,-1,915,268
4293,-1,915,268
4294,-1,915,268
4295,-1,915,268
4296,-1,915,268
4297,-1,915,268
4298,-1,915,268
4299,-1,915,268
4300,-1,915,268
4301,-1,915,268
4302,-1,915,268
4303,-1,915,268
4304,-1,915,268
4305,-1,915,268
4306,-1,915,268
4307,-1,915,268
4308,-1,915,268
4309,-1,915,268
4310,-1,915,268
4311,-1,915,268
4312,-1,915,268
4313,-1,915,268
4314,-1,915,268
4315,-1,915,268
4316,-1,915,268
4317,-1,915,268
4318,-1,915,268
4319,-1,915,268
4320,-1,915,268
4321,-1,915,268
4322,-1,915,268
4323,-1,915,268
4324,-1,915,268
4325,-1,915,268
4326,-1,915,268
4327,-1,915,268
4328,-1,915,268
4329,-1,915,268
4330,-1,915,268
4331,-1,915,268
4332,-1,915,268
4333,-1,915,268
4334,-1,915,268
4335,-1,915,268
4336,-1,915,268
4337,-1,915,268
4338,-1,915,268
4339,-1,915,268
4340,-1,915,268
4341,-1,915,268
4342,-1,915,268
4343,-1,915,268
4344,-1,915,268
4345,-1,915,268
4346,-1,915,268
4347,-1,915,268
4348,-1,915,268
4349,-1,915,268
4350,-1,915,268
4351,-1,915,268
4352,-1,915,268
4353,-1,915,268
4354,-1,915,268
4355,-1,915,268
4356,-1,915,268
4357,-1,915,268
4358,-1,915,268
4359,-1,915,268
4360,-1,915,268
4361,-1,915,268
4362,-1,915,268
4363,-1,915,268
4364,-1,915,268
4365,-1,915,268
4366,-1,992,227
4367,-1,1116,247
4368,-1,1239,213
4369,-1,1280,190
4370,-1,1302,183
4371,-1,1379,149
4372,-1,1423,167
4373,-1,1460,158
4374,-1,1478,160
4375,-1,1487,157
4376,-1,1487,153
4377,-1,1485,153
4378,-1,1487,157
4379,-1,1485,170
4380,-1,1479,189
4381,-1,1441,190
4382,-1,1370,192
4383,-1,1277,220
4384,-1,1244,270
4385,-1,1193,265
4386,-1,1100,268
4387,-1,989,244
4388,-1,881,284
4389,-1,870,246
4390,-1,874,240
4391,-1,832,227
4392,-1,822,223
4393,-1,820,210
4394,-1,825,199
4395,-1,828,193
4396,-1,830,181
4397,-1,842,179
4398,-1,850,182
4399,-1,860,185
4400,-1,864,199
4401,-1,906,219
4402,-1,951,238
4403,-1,1035,230
4404,-1,1045,212
4405,-1,1028,249
4406,-1,1059,250
4407,-1,1109,282
4408,-1,1124,293
4409,-1,1158,330
4410,-1,1189,358
4411,-1,1230,386
4412,-1,1269,420
4413,-1,1312,456
4414,-1,1363,501
4415,-1,1403,546
4416,-1,1433,585
4417,-1,1474,615
4418,-1,1511,625
4419,-1,1545,632
4420,-1,1581,645
4421,-1,1616,658
4422,-1,1650,672
4423,-1,1684,690
4424,-1,1714,706
4425,-1,1736,719
4426,-1,1708,731
4427,-1,1672,700
4428,-1,1672,747
4429,-1,1686,822
4430,-1,1700,847
4431,-1,1723,877
4432,-1,1721,894
4433,-1,1798,904
4434,-1,1787,930
4435,-1,1714,935
4436,-1,1768,851
4437,-1,1749,795
4438,-1,1731,737
4439,-1,1712,690
4440,-1,1676,618
4441,-1,1644,564
4442,-1,1609,514
4443,-1,1575,468
4444,-1,1543,428
4445,-1,1509,391
4446,-1,1474,358
4447,-1,1444,330
4448,-1,1410,305
4449,-1,1378,282
4450,-1,1352,263
4451,-1,1324,247
4452,-1,1301,234
4453,-1,1282,216
4454,-1,1244,207
4455,-1,1211,192
4456,-1,1210,204
4457,-1,1147,240
4458,-1,1127,306
4459,-1,1066,304
4460,-1,967,270
4461,-1,915,268
4462,-1,915,268
4463,-1,915,268
4464,-1,915,268
4465,-1,915,268
4466,-1,915,268
4467,-1,915,268
4468,-1,915,268
4469,-1,915,268
4470,-1,915,268
4471,-1,915,268
4472,-1,915,268
4473,-1,915,268
4474,-1,915,268
4475,-1,915,268
4476,-1,915,268
4477,-1,915,268
4478,-1,915,268
4479,-1,915,268
4480,-1,915,268
4481,-1,915,268
4482,-1,915,268
4483,-1,915,268
4484,-1,915,268
4485,-1,915,268
4486,-1,915,268
4487,-1,915,268
4488,-1,915,268
4489,-1,915,268
4490,-1,915,268
4491,-1,915,268
4492,-1,915,268
4493,-1,915,268
4494,-1,915,268
4495,-1,915,268
4496,-1,915,268
4497,-1,915,268
4498,-1,915,268
4499,-1,915,268
4500,-1,915,268
4501,-1,915,268
4502,-1,915,268
4503,-1,915,268
4504,-1,915,268
4505,-1,915,268
4506,-1,915,268
4507,-1,915,268
4508,-1,915,268
4509,-1,915,268
4510,-1,915,268
4511,-1,915,268
4512,-1,915,268
4513,-1,915,268
4514,-1,915,268
4515,-1,915,268
4516,-1,915,268
4517,-1,915,268
4518,-1,915,268
4519,-1,915,268
4520,-1,915,268
4521,-1,915,268
4522,-1,915,268
4523,-1,915,268
4524,-1,915,268
4525,-1,915,268
4526,-1,915,268
4527,-1,915,268
4528,-1,915,268
4529,-1,915,268
4530,-1,915,268
4531,-1,915,268
4532,-1,915,268
4533,-1,915,268
4534,-1,915,268
4535,-1,915,268
4536,-1,933,293
4537,-1,940,302
4538,-1,929,292
4539,-1,924,253
4540,-1,933,257
4541,-1,952,252
4542,-1,951,271
4543,-1,953,289
4544,-1,957,310
4545,-1,960,328
4546,-1,962,349
4547,-1,969,374
4548,-1,971,402
4549,-1,975,428
4550,-1,977,465
4551,-1,981,502
4552,-1,984,541
4553,-1,990,584
4554,-1,990,630
4555,-1,994,675
4556,-1,999,681
4557,-1,993,722
4558,-1,1007,712
4559,-1,1013,696
4560,-1,1014,711
4561,-1,1026,726
4562,-1,1029,741
4563,-1,1035,763
4564,-1,1041,785
4565,-1,1050,810
4566,-1,1054,835
4567,-1,1059,863
4568,-1,1065,898
4569,-1,1069,928
4570,-1,1073,940
4571,-1,1087,925
4572,-1,1060,895
4573,-1,1071,852
4574,-1,1033,790
4575,-1,1053,723
4576,-1,997,635
4577,-1,996,544
4578,-1,984,446
4579,-1,915,268
4580,-1,915,268
4581,-1,940,425
4582,-1,1019,561
4583,-1,1020,610
4584,-1,1031,730
4585,-1,1045,788
4586,-1,1063,836
4587,-1,1081,877
4588,-1,1088,904
4589,-1,1098,919
4590,-1,1110,923
4591,-1,1108,914
4592,-1,1108,901
4593,-1,1104,890
4594,-1,1101,881
4595,-1,1099,872
4596,-1,1095,865
4597,-1,1095,857
4598,-1,1099,851
4599,-1,1101,844
4600,-1,1105,833
4601,-1,1103,818
4602,-1,1086,808
4603,-1,1101,769
4604,-1,1075,712
4605,-1,1076,661
4606,-1,1039,581
4607,-1,1020,503
4608,-1,995,418
4609,-1,915,268
4610,-1,915,268
4611,-1,915,268
4612,-1,915,268
4613,-1,915,268
4614,-1,915,268
4615,-1,915,268
4616,-1,915,268
4617,-1,915,268
4618,-1,915,268
4619,-1,915,268
4620,-1,915,268
4621,-1,915,268
4622,-1,915,268
4623,-1,915,268
4624,-1,915,268
4625,-1,915,268
4626,-1,915,268
4627,-1,915,268
4628,-1,915,268
4629,-1,915,268
4630,-1,915,268
4631,-1,915,268
4632,-1,915,268
4633,-1,915,268
4634,-1,915,268
4635,-1,915,268
4636,-1,915,268
4637,-1,915,268
4638,-1,915,268
4639,-1,915,268
4640,-1,915,268
4641,-1,915,268
4642,-1,915,268
4643,-1,915,268
4644,-1,915,268
4645,-1,915,268
4646,-1,915,268
4647,-1,915,268
4648,-1,915,268
4649,-1,915,268
4650,-1,915,268
4651,-1,915,268
4652,-1,915,268
4653,-1,915,268
4654,-1,915,268
4655,-1,915,268
4656,-1,915,268
4657,-1,915,268
4658,-1,915,268
4659,-1,915,268
4660,-1,915,268
4661,-1,915,268
4662,-1,915,268
4663,-1,915,268
4664,-1,915,268
4665,-1,915,268
4666,-1,915,268
4667,-1,915,268
4668,-1,915,268
4669,-1,915,268
4670,-1,915,268
4671,-1,915,268
4672,-1,915,268
4673,-1,915,268
4674,-1,915,268
4675,-1,915,268
4676,-1,915,268
4677,-1,915,268
4678,-1,915,268
4679,-1,915,268
4680,-1,915,268
4681,-1,915,268
4682,-1,915,268
4683,-1,915,268
4684,-1,915,268
4685,-1,915,268
4686,-1,915,268
4687,-1,915,268
4688,-1,915,268
4689,-1,915,268
4690,-1,915,268
4691,-1,915,268
4692,-1,915,268
4693,-1,915,268
4694,-1,915,268
4695,-1,915,268
4696,-1,915,268
4697,-1,915,268
4698,-1,915,268
4699,-1,915,268
4700,-1,915,268
4701,-1,915,268
4702,-1,915,268
4703,-1,915,268
4704,-1,915,268
4705,-1,915,268
4706,-1,915,268
4707,-1,915,268
4708,-1,915,268
4709,-1,915,268
4710,-1,915,268
4711,-1,915,268
4712,-1,915,268
4713,-1,915,268
4714,-1,915,268
4715,-1,915,268
4716,-1,915,268
4717,-1,915,268
4718,-1,915,268
4719,-1,915,268
4720,-1,915,268
4721,-1,915,268
4722,-1,915,268
4723,-1,915,268
4724,-1,915,268
4725,-1,915,268
4726,-1,915,268
4727,-1,915,268
4728,-1,915,268
4729,-1,915,268
4730,-1,915,268
4731,-1,915,268
4732,-1,915,268
4733,-1,915,268
4734,-1,915,268
4735,-1,915,268
4736,-1,915,268
4737,-1,915,268
4738,-1,915,268
4739,-1,915,268
4740,-1,915,268
4741,-1,915,268
4742,-1,915,268
4743,-1,915,268
4744,-1,915,268
4745,-1,915,268
4746,-1,915,268
4747,-1,915,268
4748,-1,915,268
4749,-1,915,268
4750,-1,915,268
4751,-1,915,268
4752,-1,915,268
4753,-1,915,268
4754,-1,915,268
4755,-1,915,268
4756,-1,915,268
4757,-1,915,268
4758,-1,915,268
4759,-1,915,268
4760,-1,915,268
4761,-1,915,268
4762,-1,915,268
4763,-1,915,268
4764,-1,915,268
4765,-1,915,268
4766,-1,915,268
4767,-1,915,268
4768,-1,915,268
4769,-1,915,268
4770,-1,915,268
4771,-1,915,268
4772,-1,915,268
4773,-1,915,268
4774,-1,915,268
4775,-1,915,268
4776,-1,915,268
4777,-1,915,268
4778,-1,915,268
4779,-1,915,268
4780,-1,915,268
4781,-1,915,268
4782,-1,915,268
4783,-1,915,268
4784,-1,915,268
4785,-1,915,268
4786,-1,915,268
4787,-1,915,268
4788,-1,915,268
4789,-1,915,268
4790,-1,915,268
4791,-1,915,268
4792,-1,915,268
4793,-1,915,268
4794,-1,915,268
4795,-1,915,268
4796,-1,915,268
4797,-1,915,268
4798,-1,915,268
4799,-1,915,268
4800,-1,915,268
4801,-1,915,268
4802,-1,915,268
4803,-1,915,268
4804,-1,915,268
4805,-1,915,268
4806,-1,915,268
4807,-1,915,268
4808,-1,915,268
4809,-1,915,268
4810,-1,915,268
4811,-1,915,268
4812,-1,915,268
4813,-1,915,268
4814,-1,915,268
4815,-1,915,268
4816,-1,915,268
4817,-1,915,268
4818,-1,915,268
4819,-1,915,268
4820,-1,915,268
4821,-1,915,268
4822,-1,915,268
4823,-1,915,268
4824,-1,915,268
4825,-1,915,268
4826,-1,915,268
4827,-1,915,268
4828,-1,915,268
4829,-1,915,268
4830,-1,915,268
4831,-1,915,268
4832,-1,915,268
4833,-1,915,268
4834,-1,915,268
4835,-1,915,268
4836,-1,915,268
4837,-1,915,268
4838,-1,915,268
4839,-1,915,268
4840,-1,915,268
4841,-1,915,268
4842,-1,915,268
4843,-1,915,268
4844,-1,915,268
4845,-1,915,268
4846,-1,915,268
4847,-1,915,268
4848,-1,915,268
4849,-1,915,268
4850,-1,915,268
4851,-1,915,268
4852,-1,915,268
4853,-1,915,268
4854,-1,915,268
4855,-1,915,268
4856,-1,915,268
4857,-1,915,268
4858,-1,915,268
4859,-1,915,268
4860,-1,915,268
4861,-1,915,268
4862,-1,915,268
4863,-1,915,268
4864,-1,915,268
4865,-1,915,268
4866,-1,915,268
4867,-1,915,268
4868,-1,915,268
4869,-1,915,268
4870,-1,915,268
4871,-1,915,268
4872,-1,915,268
4873,-1,915,268
4874,-1,915,268
4875,-1,915,268
4876,-1,915,268
4877,-1,915,268
4878,-1,915,268
4879,-1,915,268
4880,-1,915,268
4881,-1,915,268
4882,-1,915,268
4883,-1,915,268
4884,-1,915,268
4885,-1,915,268
4886,-1,915,268
4887,-1,915,268
4888,-1,915,268
4889,-1,915,268
4890,-1,915,268
4891,-1,915,268
4892,-1,915,268
4893,-1,915,268
4894,-1,915,268
4895,-1,915,268
4896,-1,915,268
4897,-1,915,268
4898,-1,915,268
4899,-1,915,268
4900,-1,915,268
4901,-1,915,268
4902,-1,915,268
4903,-1,915,268
4904,-1,915,268
4905,-1,915,268
4906,-1,915,268
4907,-1,915,268
4908,-1,915,268
4909,-1,915,268
4910,-1,915,268
4911,-1,915,268
4912,-1,915,268
4913,-1,915,268
4914,-1,915,268
4915,-1,915,268
4916,-1,915,268
4917,-1,915,268
4918,-1,915,268
4919,-1,915,268
4920,-1,915,268
4921,-1,915,268
4922,-1,915,268
4923,-1,915,268
4924,-1,915,268
4925,-1,915,268
4926,-1,915,268
4927,-1,915,268
4928,-1,915,268
4929,-1,915,268
4930,-1,915,268
4931,-1,915,268
4932,-1,915,268
4933,-1,915,268
4934,-1,915,268
4935,-1,915,268
4936,-1,915,268
4937,-1,915,268
4938,-1,915,268
4939,-1,915,268
4940,-1,915,268
4941,-1,915,268
4942,-1,915,268
4943,-1,915,268
4944,-1,915,268
4945,-1,915,268
4946,-1,915,268
4947,-1,915,268
4948,-1,915,268
4949,-1,915,268
4950,-1,915,268
4951,-1,915,268
4952,-1,915,268
4953,-1,915,268
4954,-1,915,268
4955,-1,915,268
4956,-1,915,268
4957,-1,915,268
4958,-1,915,268
4959,-1,915,268
4960,-1,915,268
4961,-1,915,268
4962,-1,915,268
4963,-1,915,268
4964,-1,915,268
4965,-1,915,268
4966,-1,915,268
4967,-1,915,268
4968,-1,915,268
4969,-1,915,268
4970,-1,915,268
4971,-1,915,268
4972,-1,915,268
4973,-1,915,268
4974,-1,915,268
4975,-1,915,268
4976,-1,915,268
4977,-1,915,268
4978,-1,915,268
4979,-1,915,268
4980,-1,915,268
4981,-1,915,268
4982,-1,915,268
4983,-1,915,268
4984,-1,915,268
4985,-1,915,268
4986,-1,915,268
4987,-1,915,268
4988,-1,915,268
4989,-1,915,268
4990,-1,915,268
4991,-1,915,268
4992,-1,915,268
4993,-1,915,268
4994,-1,915,268
4995,-1,915,268
4996,-1,915,268
4997,-1,915,268
4998,-1,915,268
4999,-1,915,268
5000,-1,915,268
5001,-1,915,268
5002,-1,915,268
5003,-1,915,268
5004,-1,915,268
5005,-1,915,268
5006,-1,915,268
5007,-1,915,268
5008,-1,915,268
5009,-1,915,268
5010,-1,915,268
5011,-1,915,268
5012,-1,915,268
5013,-1,915,268
5014,-1,915,268
5015,-1,915,268
5016,-1,915,268
5017,-1,915,268
5018,-1,915,268
5019,-1,915,268
5020,-1,915,268
5021,-1,915,268
5022,-1,915,268
5023,-1,915,268
5024,-1,915,268
5025,-1,915,268
5026,-1,915,268
5027,-1,915,268
5028,-1,915,268
5029,-1,915,268
5030,-1,915,268
5031,-1,915,268
5032,-1,915,268
5033,-1,915,268
5034,-1,915,268
5035,-1,915,268
5036,-1,915,268
5037,-1,915,268
5038,-1,915,268
5039,-1,915,268
5040,-1,915,268
5041,-1,915,268
5042,-1,915,268
5043,-1,915,268
5044,-1,915,268
5045,-1,915,268
5046,-1,915,268
5047,-1,915,268
5048,-1,915,268
5049,-1,915,268
5050,-1,915,268
5051,-1,915,268
5052,-1,915,268
5053,-1,915,268
5054,-1,841,284
5055,-1,742,330
5056,-1,665,366
5057,-1,611,399
5058,-1,494,387
5059,-1,396,372
5060,-1,332,391
5061,-1,288,394
5062,-1,279,377
5063,-1,161,360
5064,-1,159,363
5065,-1,155,370
5066,-1,155,378
5067,-1,159,389
5068,-1,324,417
5069,-1,357,415
5070,-1,402,426
5071,-1,463,432
5072,-1,547,431
5073,-1,650,384
5074,-1,749,351
5075,-1,844,331
5076,-1,897,295
5077,-1,915,268
5078,-1,915,268
5079,-1,915,268
5080,-1,915,268
5081,-1,915,268
5082,-1,915,268
5083,-1,915,268
5084,-1,915,268
5085,-1,915,268
5086,-1,915,268
5087,-1,915,268
5088,-1,915,268
5089,-1,915,268
5090,-1,915,268
5091,-1,915,268
5092,-1,915,268
5093,-1,915,268
5094,-1,915,268
5095,-1,915,268
5096,-1,915,268
5097,-1,915,268
5098,-1,915,268
5099,-1,915,268
5100,-1,915,268
5101,-1,915,268
5102,-1,915,268
5103,-1,915,268
5104,-1,915,268
5105,-1,915,268
5106,-1,915,268
5107,-1,915,268
5108,-1,915,268
5109,-1,915,268
5110,-1,915,268
5111,-1,915,268
5112,-1,915,268
5113,-1,915,268
5114,-1,915,268
5115,-1,915,268
5116,-1,915,268
5117,-1,915,268
5118,-1,915,268
5119,-1,915,268
5120,-1,915,268
5121,-1,915,268
5122,-1,915,268
5123,-1,915,268
5124,-1,915,268
5125,-1,915,268
5126,-1,915,268
5127,-1,915,268
5128,-1,915,268
5129,-1,915,268
5130,-1,915,268
5131,-1,915,268
5132,-1,915,268
5133,-1,915,268
5134,-1,915,268
5135,-1,915,268
5136,-1,915,268
5137,-1,915,268
5138,-1,915,268
5139,-1,915,268
5140,-1,915,268
5141,-1,915,268
5142,-1,915,268
5143,-1,915,268
5144,-1,915,268
5145,-1,915,268
5146,-1,915,268
5147,-1,915,268
5148,-1,915,268
5149,-1,915,268
5150,-1,915,268
5151,-1,915,268
5152,-1,915,268
5153,-1,915,268
5154,-1,915,268
5155,-1,915,268
5156,-1,915,268
5157,-1,915,268
5158,-1,915,268
5159,-1,915,268
5160,-1,915,268
5161,-1,915,268
5162,-1,915,268
5163,-1,915,268
5164,-1,915,268
5165,-1,915,268
5166,-1,915,268
5167,-1,915,268
5168,-1,915,268
5169,-1,915,268
5170,-1,915,268
5171,-1,915,268
5172,-1,915,268
5173,-1,915,268
5174,-1,915,268
5175,-1,915,268
5176,-1,915,268
5177,-1,915,268
5178,-1,915,268
5179,-1,915,268
5180,-1,915,268
5181,-1,915,268
5182,-1,915,268
5183,-1,915,268
5184,-1,915,268
5185,-1,915,268
5186,-1,915,268
5187,-1,915,268
5188,-1,915,268
5189,-1,915,268
5190,-1,915,268
5191,-1,915,268
5192,-1,915,268
5193,-1,915,268
5194,-1,915,268
5195,-1,915,268
5196,-1,915,268
5197,-1,915,268
5198,-1,915,268
5199,-1,915,268
5200,-1,915,268
5201,-1,915,268
5202,-1,915,268
5203,-1,915,268
5204,-1,915,268
5205,-1,915,268
5206,-1,915,268
5207,-1,915,268
5208,-1,915,268
5209,-1,915,268
5210,-1,915,268
5211,-1,915,268
5212,-1,915,268
5213,-1,915,268
5214,-1,915,268
5215,-1,915,268
5216,-1,915,268
5217,-1,915,268
5218,-1,915,268
5219,-1,915,268
5220,-1,915,268
5221,-1,915,268
5222,-1,915,268
5223,-1,915,268
5224,-1,915,268
5225,-1,915,268
5226,-1,915,268
5227,-1,915,268
5228,-1,915,268
5229,-1,915,268
5230,-1,915,268
5231,-1,915,268
5232,-1,915,268
5233,-1,915,268
5234,-1,915,268
5235,-1,915,268
5236,-1,915,268
5237,-1,915,268
5238,-1,915,268
5239,-1,915,268
5240,-1,915,268
5241,-1,915,268
5242,-1,915,268
5243,-1,915,268
5244,-1,915,268
5245,-1,915,268
5246,-1,915,268
5247,-1,915,268
5248,-1,915,268
5249,-1,915,268
5250,-1,915,268
5251,-1,915,268
5252,-1,915,268
5253,-1,915,268
5254,-1,915,268
5255,-1,915,268
5256,-1,915,268
5257,-1,915,268
5258,-1,915,268
5259,-1,915,268
5260,-1,915,268
5261,-1,915,268
5262,-1,915,268
5263,-1,915,268
5264,-1,915,268
5265,-1,915,268
5266,-1,915,268
5267,-1,915,268
5268,-1,915,268
5269,-1,915,268
5270,-1,915,268
5271,-1,915,268
5272,-1,915,268
5273,-1,915,268
5274,-1,915,268
5275,-1,915,268
5276,-1,915,268
5277,-1,915,268
5278,-1,915,268
5279,-1,915,268
5280,-1,915,268
5281,-1,915,268
5282,-1,915,268
5283,-1,915,268
5284,-1,915,268
5285,-1,915,268
5286,-1,915,268
5287,-1,915,268
5288,-1,915,268
5289,-1,915,268
5290,-1,915,268
5291,-1,915,268
5292,-1,915,268
5293,-1,915,268
5294,-1,915,268
5295,-1,915,268
5296,-1,915,268
5297,-1,915,268
5298,-1,915,268
5299,-1,915,268
5300,-1,915,268
5301,-1,915,268
5302,-1,915,268
5303,-1,915,268
5304,-1,915,268
5305,-1,915,268
5306,-1,915,268
5307,-1,915,268
5308,-1,915,268
5309,-1,915,268
5310,-1,915,268
5311,-1,915,268
5312,-1,915,268
5313,-1,915,268
5314,-1,915,268
5315,-1,915,268
5316,-1,915,268
5317,-1,915,268
5318,-1,915,268
5319,-1,915,268
5320,-1,915,268
5321,-1,915,268
5322,-1,915,268
5323,-1,915,268
5324,-1,915,268
5325,-1,915,268
5326,-1,915,268
5327,-1,915,268
5328,-1,915,268
5329,-1,915,268
5330,-1,915,268
5331,-1,915,268
5332,-1,915,268
5333,-1,915,268
5334,-1,915,268
5335,-1,915,268
5336,-1,915,268
5337,-1,915,268
5338,-1,915,268
5339,-1,915,268
5340,-1,915,268
5341,-1,915,268
5342,-1,915,268
5343,-1,915,268
5344,-1,915,268
5345,-1,915,268
5346,-1,915,268
5347,-1,915,268
5348,-1,915,268
5349,-1,915,268
5350,-1,915,268
5351,-1,915,268
5352,-1,915,268
5353,-1,915,268
5354,-1,915,268
5355,-1,915,268
5356,-1,915,268
5357,-1,915,268
5358,-1,915,268
5359,-1,915,268
5360,-1,915,268
5361,-1,915,268
5362,-1,915,268
5363,-1,915,268
5364,-1,915,268
5365,-1,915,268
5366,-1,915,268
5367,-1,915,268
5368,-1,915,268
5369,-1,915,268
5370,-1,915,268
5371,-1,915,268
5372,-1,915,268
5373,-1,915,268
5374,-1,915,268
5375,-1,915,268
5376,-1,915,268
5377,-1,915,268
5378,-1,915,268
5379,-1,915,268
5380,-1,915,268
5381,-1,915,268
5382,-1,915,268
5383,-1,915,268
5384,-1,915,268
5385,-1,915,268
5386,-1,915,268
5387,-1,915,268
5388,-1,915,268
5389,-1,915,268
5390,-1,915,268
5391,-1,915,268
5392,-1,915,268
5393,-1,915,268
5394,-1,915,268
5395,-1,915,268
5396,-1,915,268
5397,-1,915,268
5398,-1,915,268
5399,-1,915,268
5400,-1,915,268
5401,-1,915,268
5402,-1,915,268
5403,-1,915,268
5404,-1,915,268
5405,-1,915,268
5406,-1,915,268
5407,-1,915,268
5408,-1,915,268
5409,-1,915,268
5410,-1,915,268
5411,-1,915,268
5412,-1,915,268
5413,-1,915,268
5414,-1,915,268
5415,-1,915,268
5416,-1,915,268
5417,-1,915,268
5418,-1,915,268
5419,-1,915,268
5420,-1,915,268
5421,-1,915,268
5422,-1,915,268
5423,-1,915,268
5424,-1,915,268
5425,-1,915,268
5426,-1,915,268
5427,-1,915,268
5428,-1,915,268
5429,-1,915,268
5430,-1,915,268
5431,-1,915,268
5432,-1,915,268
5433,-1,915,268
5434,-1,915,268
5435,-1,915,268
5436,-1,915,268
5437,-1,915,268
5438,-1,915,268
5439,-1,915,268
5440,-1,915,268
5441,-1,915,268
5442,-1,915,268
5443,-1,915,268
5444,-1,915,268
5445,-1,915,268
5446,-1,915,268
5447,-1,915,268
5448,-1,915,268
5449,-1,915,268
5450,-1,915,268
5451,-1,915,268
5452,-1,915,268
5453,-1,915,268
5454,-1,915,268
5455,-1,915,268
5456,-1,915,268
5457,-1,915,268
5458,-1,915,268
5459,-1,915,268
5460,-1,950,251
5461,-1,1027,254
5462,-1,1093,235
5463,-1,1132,265
5464,-1,1163,279
5465,-1,1190,283
5466,-1,1191,264
5467,-1,1198,234
5468,-1,1200,209
5469,-1,1206,191
5470,-1,1202,176
5471,-1,1196,157
5472,-1,1191,143
5473,-1,1185,129
5474,-1,1183,117
5475,-1,1181,107
5476,-1,1181,100
5477,-1,1185,97
5478,-1,1188,90
5479,-1,1189,87
5480,-1,1199,81
5481,-1,1199,77
5482,-1,1192,70
5483,-1,1194,69
5484,-1,1191,69
5485,-1,1194,64
5486,-1,1194,64
5487,-1,1196,62
5488,-1,1198,64
5489,-1,1197,74
5490,-1,1176,85
5491,-1,1161,98
5492,-1,1142,118
5493,-1,1124,144
5494,-1,1079,184
5495,-1,1043,237
5496,-1,1003,230
5497,-1,940,221
5498,-1,915,268
5499,-1,915,268
5500,-1,915,268
5501,-1,915,268
5502,-1,915,268
5503,-1,915,268
5504,-1,915,268
5505,-1,915,268
5506,-1,915,268
5507,-1,915,268
5508,-1,915,268
5509,-1,915,268
5510,-1,915,268
5511,-1,915,268
5512,-1,915,268
5513,-1,915,268
5514,-1,915,268
5515,-1,915,268
5516,-1,915,268
5517,-1,915,268
5518,-1,915,268
5519,-1,915,268
5520,-1,915,268
5521,-1,915,268
5522,-1,915,268
5523,-1,915,268
5524,-1,915,268
5525,-1,915,268
5526,-1,915,268
5527,-1,915,268
5528,-1,915,268
5529,-1,915,268
5530,-1,915,268
5531,-1,915,268
5532,-1,915,268
5533,-1,915,268
5534,-1,915,268
5535,-1,915,268
5536,-1,915,268
5537,-1,915,268
5538,-1,915,268
5539,-1,915,268
5540,-1,915,268
5541,-1,915,268
5542,-1,915,268
5543,-1,915,268
5544,-1,915,268
5545,-1,915,268
5546,-1,915,268
5547,-1,915,268
5548,-1,915,268
5549,-1,915,268
5550,-1,915,268
5551,-1,915,268
5552,-1,915,268
5553,-1,915,268
5554,-1,915,268
5555,-1,915,268
5556,-1,959,249
5557,-1,1051,253
5558,-1,1142,229
5559,-1,1160,189
5560,-1,1169,199
5561,-1,1207,203
5562,-1,1237,198
5563,-1,1247,186
5564,-1,1254,185
5565,-1,1266,174
5566,-1,1273,175
